PosX,PosY,PosZ,VelX,VelY,VelZ,time
0.757025225987678,-0.6533856496880619,0,-0.6533856496880663,-0.75702522598768,0,509.8176821023226
0.7145194362140557,-0.6996155910729359,0,-0.6996155910729404,-0.7145194362140577,0,509.8805139586329
0.6691956177638255,-0.7430862837959514,0,-0.7430862837959559,-0.6691956177638275,0,509.9433458149433
0.621232525494662,-0.7836262816339874,0,-0.7836262816339918,-0.621232525494664,0,510.0061776712537
0.5708193234272801,-0.8210756968769732,0,-0.8210756968769777,-0.5708193234272821,0,510.069009527564
0.5181548386920632,-0.8552868309169661,0,-0.8552868309169706,-0.5181548386920651,0,510.1318413838744
0.4634467773648724,-0.8861247567640232,0,-0.8861247567640277,-0.4634467773648744,0,510.1946732401848
0.406910905284743,-0.913467851191456,0,-0.9134678511914603,-0.4069109052847449,0,510.2575050964952
0.3487701970842798,-0.9372082744117115,0,-0.9372082744117157,-0.3487701970842817,0,510.3203369528055
0.2892539567889341,-0.9572523953910644,0,-0.9572523953910687,-0.2892539567889361,0,510.3831688091159
0.2285969134534745,-0.9735211611256994,0,-0.9735211611257036,-0.2285969134534765,0,510.4460006654263
0.167038295402414,-0.9859504084227773,0,-0.9859504084227815,-0.167038295402416,0,510.5088325217366
0.1048208867255452,-0.9944911169568363,0,-0.9944911169568406,-0.1048208867255472,0,510.571664378047
0.04219006974971511,-0.999109602603488,0,-0.9991096026034924,-0.04219006974971713,0,510.6344962343574
-0.02060714273671548,-0.9997876502879071,0,-0.9997876502879115,0.02060714273671345,0,510.6973280906677
-0.08332308168987074,-0.9965225858241694,0,-0.9965225858241739,0.08332308168986871,0,510.7601599469781
-0.1457103986045976,-0.9893272864621069,0,-0.9893272864621112,0.1457103986045956,0,510.8229918032885
-0.2075230410445146,-0.9782301301000821,0,-0.9782301301000864,0.2075230410445126,0,510.8858236595988
-0.2685172230604312,-0.9632748833639865,0,-0.9632748833639908,0.2685172230604291,0,510.9486555159092
-0.3284523866698552,-0.9445205289938718,0,-0.9445205289938762,0.3284523866698531,0,511.0114873722196
-0.3870921506055624,-0.9220410332189932,0,-0.9220410332189976,0.3870921506055603,0,511.0743192285299
-0.4442052425914118,-0.8959250540387256,0,-0.89592505403873,0.4442052425914097,0,511.1371510848403
-0.4995664114685563,-0.8662755915598788,0,-0.8662755915598832,0.4995664114685542,0,511.1999829411507
-0.5529573155746712,-0.8332095817694626,0,-0.833209581769467,0.5529573155746692,0,511.262814797461
-0.6041673838724755,-0.7968574353450425,0,-0.7968574353450469,0.6041673838724735,0,511.3256466537714
-0.6529946464312996,-0.7573625233215943,0,-0.7573625233215987,0.6529946464312976,0,511.3884785100818
-0.6992465309863215,-0.7148806116433613,0,-0.7148806116433657,0.6992465309863194,0,511.4513103663921
-0.7427406224338824,-0.6695792468308143,0,-0.6695792468308187,0.7427406224338803,0,511.5141422227025
-0.7833053822674698,-0.6216370951856115,0,-0.6216370951856159,0.7833053822674678,0,511.5769740790129
-0.8207808251169498,-0.5712432381397015,0,-0.5712432381397059,0.8207808251169478,0,511.6398059353232
-0.85501914972281,-0.5185964265276769,0,-0.5185964265276813,0.855019149722808,0,511.7026377916336
-0.8858853218568851,-0.4639042967234911,0,-0.4639042967234956,0.8858853218568831,0,511.765469647944
-0.9132576068905527,-0.4073825517330548,0,-0.4073825517330593,0.9132576068905507,0,511.8283015042543
-0.9370280499099789,-0.3492541104724424,0,-0.3492541104724468,0.9370280499099769,0,511.8911333605647
-0.9571029014848622,-0.2897482285869122,0,-0.2897482285869167,0.9571029014848602,0,511.9539652168751
-0.9734029874114659,-0.2290995942781861,0,-0.2290995942781905,0.9734029874114639,0,512.0167970731854
-0.9858640209716907,-0.1675474027059991,0,-0.1675474027060035,0.9858640209716888,0,512.0796289294958
-0.9944368564766538,-0.1053344126144346,0,-0.1053344126144391,0.9944368564766519,0,512.1424607858062
-0.9990876830948112,-0.04270598890366175,0,-0.0427059889036662,0.9990876830948092,0,512.2052926421165
-0.9997981582001745,0.02009086507687551,0,0.02009086507687105,0.9997981582001724,0,512.2681244984269
-0.9965654797147041,0.08280848169723055,0,0.08280848169722609,0.996565479714702,0,512.3309563547373
-0.9894023971595645,0.1451995058356153,0,0.1451995058356109,0.9894023971595624,0,512.3937882110476
-0.9783371613716541,0.2070178704345451,0,0.2070178704345406,0.9783371613716519,0,512.456620067358
-0.9634134130837274,0.268019766976922,0,0.2680197669769175,0.9634134130837253,0,512.5194519236684
-0.9446900108075428,0.3279646070545503,0,0.3279646070545458,0.9446900108075407,0,512.5822837799788
-0.9222407986988553,0.3866159712367023,0,0.3866159712366978,0.9222407986988532,0,512.6451156362891
-0.8961543153197856,0.443742541496449,0,0.4437425414964445,0.8961543153197835,0,512.7079474925995
-0.8665334444471888,0.49911901351731,0,0.4991190135173055,0.8665334444471867,0,512.7707793489099
-0.8334950093042194,0.5525269852821323,0,0.5525269852821277,0.8334950093042173,0,512.8336112052202
-0.7971693118154217,0.6037558184396483,0,0.6037558184396438,0.7971693118154196,0,512.8964430615306
-0.7576996187025014,0.6526034690515268,0,0.6526034690515221,0.7576996187024992,0,512.959274917841
-0.7152415964475886,0.698877284443491,0,0.6988772844434863,0.7152415964475864,0,513.0221067741513
-0.6699626973524714,0.7423947630177656,0,0.742394763017761,0.6699626973524693,0,513.0849386304617
-0.6220414991151497,0.7829842740301882,0,0.7829842740301836,0.6220414991151476,0,513.1477704867721
-0.5716670005283867,0.8204857344932216,0,0.820485734493217,0.5716670005283845,0,513.2106023430824
-0.5190378760779869,0.8547512405351958,0,0.8547512405351914,0.5190378760779846,0,513.2734341993928
-0.4643616923806287,0.8856456507257302,0,0.8856456507257259,0.4643616923806264,0,513.3362660557032
-0.4078540895515805,0.9130471190667298,0,0.9130471190667254,0.4078540895515782,0,513.3990979120135
-0.3497379307309444,0.9368475755468659,0,0.9368475755468616,0.3497379307309421,0,513.4619297683239
-0.290242423122654,0.9569531523642596,0,0.9569531523642552,0.2902424231226517,0,513.5247616246343
-0.229602214012804,0.9732845541363646,0,0.9732845541363602,0.2296022140128016,0,513.5875934809446
-0.1680564653325693,0.9857773706369639,0,0.9857773706369596,0.1680564653325669,0,513.650425337255
-0.1058479104155919,0.9943823308268585,0,0.9943823308268541,0.1058479104155896,0,513.7132571935654
-0.04322189666993578,0.9990654971763644,0,0.9990654971763601,0.04322189666993344,0,513.7760890498757
0.01957458205973624,0.9998083995132213,0,0.999808399513217,-0.01957458205973857,0,513.8389209061861
0.08229385962344805,0.9966081078680217,0,0.9966081078680173,-0.08229385962345037,0,513.9017527624965
